latitude;longitude;bright_ti4;acq_date;acq_time;confidence;frp;type
37.23241;35.91315;335.38;2023-06-06;1140;n;'5.38;0
37.23304;35.91365;335.11;2023-06-06;1140;n;'4.22;0
37.16572;36.02708;344.33;2023-06-06;1140;n;'9.30;0
37.04964;36.65124;343.03;2023-06-06;1140;n;'16.25;0
37.04257;36.66074;346.43;2023-06-06;1140;n;'106.16;0
37.04266;36.6698;367.0;2023-06-06;1140;h;'57.18;0
37.02842;36.6793;341.03;2023-06-06;1140;n;'12.08;0
37.0285;36.68824;345.5;2023-06-06;1140;n;'16.44;0
37.04689;36.65157;342.37;2023-06-06;1140;n;'14.28;0
37.04703;36.66069;348.17;2023-06-06;1140;n;'19.26;0
37.03988;36.66105;345.07;2023-06-06;1140;n;'70.53;0
37.04001;36.6701;367.0;2023-06-06;1140;h;'70.53;0
37.03312;36.68817;346.62;2023-06-06;1140;n;'46.75;0
36.42752;36.44736;351.61;2023-06-06;1140;n;'10.66;0
36.43049;36.44774;349.25;2023-06-06;1140;n;'9.16;0
41.17507;32.63486;329.03;2023-06-06;1141;n;'3.50;2
39.50293;26.3118;334.23;2023-06-06;1141;n;'2.66;0
36.47543;36.40702;299.68;2023-06-06;2219;n;'2.13;0
36.47854;36.4122;317.97;2023-06-06;2219;n;'3.38;0
36.96321;38.42276;355.72;2023-06-06;2219;n;'12.35;0
36.47528;36.41559;308.51;2023-06-06;2219;n;'2.91;0
36.96341;38.42374;367.0;2023-06-06;2219;h;'12.25;0
40.04953;32.64968;300.35;2023-06-06;2359;n;'0.86;2
39.94522;33.19307;304.79;2023-06-06;2359;n;'1.21;2
40.26199;30.04568;307.71;2023-06-06;2359;n;'0.94;2
38.45383;38.72609;300.82;2023-06-06;2359;n;'1.47;2
40.244;29.9272;299.16;2023-06-06;2359;n;'0.87;2
39.83847;30.30011;297.98;2023-06-06;2359;n;'0.61;2
41.6297;27.68802;301.79;2023-06-06;2359;n;'0.64;2
41.25561;31.41663;300.59;2023-06-06;2359;n;'0.50;2
41.17541;32.63475;301.98;2023-06-06;2359;n;'1.08;2
41.18756;32.62816;297.88;2023-06-06;2359;n;'0.67;0
41.18852;32.6231;298.4;2023-06-06;2359;n;'0.66;2
41.24344;36.46453;318.38;2023-06-06;2359;n;'2.03;2
41.10688;37.32474;300.95;2023-06-06;2359;n;'0.82;2
39.74589;30.1994;302.62;2023-06-06;2359;n;'0.91;2
39.57637;29.86452;303.04;2023-06-06;2359;n;'0.81;0
40.76646;32.21867;301.07;2023-06-06;2359;n;'0.74;2
41.02168;28.55863;311.19;2023-06-06;2359;n;'1.39;2
41.02236;28.5541;304.66;2023-06-06;2359;n;'0.71;2
40.78277;29.60465;299.97;2023-06-06;2359;n;'0.75;0
38.65142;39.77267;295.31;2023-06-06;2359;n;'0.69;2
41.01517;27.96073;310.47;2023-06-06;2359;n;'1.19;2
40.79851;29.37898;299.35;2023-06-06;2359;n;'0.64;2
41.63456;27.50683;307.8;2023-06-06;2359;n;'0.99;2
40.04278;32.77937;296.85;2023-06-06;2359;n;'0.30;0
36.86879;34.75884;304.0;2023-06-07;0000;n;'0.85;2
39.17761;30.9561;296.17;2023-06-07;0000;n;'0.45;0
39.86816;26.24236;299.95;2023-06-07;0000;n;'0.73;2
39.86752;26.24718;302.7;2023-06-07;0000;n;'0.73;2
39.8641;26.24642;316.17;2023-06-07;0000;n;'1.76;2
39.6074;27.88135;298.68;2023-06-07;0000;n;'0.40;0
37.35643;38.49044;307.04;2023-06-07;0000;n;'0.83;0
37.27881;38.73242;298.8;2023-06-07;0000;n;'0.33;2
36.85327;39.54706;301.28;2023-06-07;0000;n;'0.68;0
37.35386;37.16224;302.31;2023-06-07;0000;n;'1.12;2
39.18409;27.49838;301.61;2023-06-07;0000;n;'0.70;2
37.29703;37.15803;306.17;2023-06-07;0000;n;'2.12;2
37.94098;32.53585;300.82;2023-06-07;0000;n;'1.05;2
38.75388;26.95078;313.55;2023-06-07;0000;n;'1.58;2
38.74195;26.96198;305.83;2023-06-07;0000;n;'0.69;2
37.02117;36.1093;300.91;2023-06-07;0000;n;'0.95;2
38.73724;26.94689;316.77;2023-06-07;0000;n;'2.01;2
38.73465;26.96494;305.78;2023-06-07;0000;n;'0.90;2
36.9633;35.44959;300.76;2023-06-07;0000;n;'0.81;0
38.45656;27.2637;303.89;2023-06-07;0000;n;'0.67;2
38.42646;27.21745;302.66;2023-06-07;0000;n;'0.74;2
36.87181;34.76476;304.11;2023-06-07;0000;n;'0.85;2
36.47933;36.41294;306.97;2023-06-07;0000;n;'1.58;0
37.86153;29.37365;306.73;2023-06-07;0000;n;'0.99;2
36.28452;36.29913;303.93;2023-06-07;0000;n;'0.77;0
37.77034;27.44047;305.96;2023-06-07;0000;n;'0.87;2
37.25214;30.44261;308.43;2023-06-07;0000;n;'1.36;2
36.93517;30.64738;301.26;2023-06-07;0000;n;'0.52;2
36.91734;35.2261;339.99;2023-06-07;0940;n;'36.43;0
36.71696;39.22649;332.43;2023-06-07;0940;l;'1.37;0
37.35404;38.49037;352.23;2023-06-07;0940;n;'4.29;0
37.66092;39.17189;367.0;2023-06-07;0940;h;'13.79;0
37.66179;39.17537;346.95;2023-06-07;0940;n;'13.64;0
36.91317;35.23458;367.0;2023-06-07;0940;h;'36.16;0
36.91154;35.22887;337.45;2023-06-07;0940;n;'36.16;0
36.91312;35.23442;367.0;2023-06-07;0940;h;'23.10;0
36.91146;35.22873;340.62;2023-06-07;0940;n;'36.43;0
37.1404;35.88909;352.62;2023-06-07;0940;n;'9.59;0
36.91899;35.23179;342.72;2023-06-07;0940;n;'23.10;0
37.43367;35.95124;345.61;2023-06-07;0940;n;'6.19;0
36.93447;35.10185;367.0;2023-06-07;0940;h;'9.16;0
39.70723;37.03323;329.1;2023-06-07;0941;n;'2.52;0
37.43189;35.94938;336.26;2023-06-07;0941;n;'6.23;0
37.40673;35.92536;330.83;2023-06-07;1121;l;'3.50;0
36.37205;36.34367;339.6;2023-06-07;1121;n;'2.90;0
36.87558;38.56153;367.0;2023-06-07;1121;h;'12.81;0
36.87534;38.55562;345.21;2023-06-07;1121;n;'12.81;0
36.8738;38.55892;367.0;2023-06-07;1121;h;'23.07;0
36.80008;35.71643;341.89;2023-06-07;1121;n;'4.43;0
36.94533;37.83912;334.09;2023-06-07;1121;l;'2.68;0
36.79703;34.99274;341.33;2023-06-07;1121;n;'2.69;0
36.88514;35.73271;330.78;2023-06-07;1121;n;'1.83;0
36.91979;35.43643;330.85;2023-06-07;1121;l;'0.95;0
36.91945;35.43609;332.21;2023-06-07;1121;l;'1.02;0
36.95661;35.52544;336.83;2023-06-07;1121;n;'1.92;0
37.08878;36.08155;334.9;2023-06-07;1121;n;'3.61;0
37.10386;35.77482;336.66;2023-06-07;1121;l;'4.32;0
37.16623;35.87626;335.69;2023-06-07;1121;l;'4.93;0
37.17757;35.98322;337.05;2023-06-07;1121;n;'3.99;0
36.93574;30.6503;337.57;2023-06-07;1121;l;'3.65;2
37.35758;35.5974;367.0;2023-06-07;1121;h;'17.12;0
37.35573;35.59559;367.0;2023-06-07;1121;h;'4.72;0
37.35596;35.59972;337.08;2023-06-07;1121;n;'4.72;0
37.36105;35.59505;351.06;2023-06-07;1121;n;'5.63;0
37.40155;35.93013;335.98;2023-06-07;1121;n;'3.50;0
37.4013;35.9258;342.15;2023-06-07;1121;n;'3.50;0
38.45555;27.17576;330.52;2023-06-07;1121;l;'1.85;0
39.86529;26.2469;336.25;2023-06-07;1122;l;'3.49;2
41.01876;28.55794;330.76;2023-06-07;1122;l;'3.83;2
40.44194;27.13932;335.86;2023-06-07;1122;l;'4.74;2
39.94458;33.19319;306.61;2023-06-07;2340;n;'1.19;2
41.10887;37.32629;307.3;2023-06-07;2340;n;'0.68;2
38.88356;37.8971;296.97;2023-06-07;2340;n;'0.78;2
39.96189;33.14676;295.47;2023-06-07;2340;n;'0.73;2
40.04995;32.65298;304.39;2023-06-07;2340;n;'0.60;0
41.01812;27.96356;297.44;2023-06-07;2340;n;'1.18;0
41.01863;28.55588;300.62;2023-06-07;2340;n;'0.99;2
41.02245;28.55659;309.62;2023-06-07;2340;n;'1.60;2
40.7662;32.2188;301.55;2023-06-07;2340;n;'0.80;2
41.63573;27.50623;301.09;2023-06-07;2340;n;'0.78;2
41.63019;27.68775;303.87;2023-06-07;2340;n;'0.85;2
41.173;32.63151;309.34;2023-06-07;2340;n;'0.77;2
41.17564;32.63696;307.43;2023-06-07;2340;n;'1.57;2
41.17631;32.63234;307.29;2023-06-07;2340;n;'0.77;2
41.17963;32.63317;305.74;2023-06-07;2340;n;'0.45;2
41.18294;32.63399;300.4;2023-06-07;2340;n;'0.45;2
41.19304;32.62872;304.04;2023-06-07;2340;n;'0.80;2
40.93697;35.88356;295.57;2023-06-07;2340;n;'0.66;2
41.24194;36.46695;322.71;2023-06-07;2340;n;'3.16;2
40.24104;29.92445;298.39;2023-06-07;2340;n;'0.43;2
41.2428;36.46217;328.83;2023-06-07;2340;n;'3.53;2
40.26169;30.04279;304.17;2023-06-07;2340;n;'0.81;2
38.6531;39.77195;298.02;2023-06-07;2340;n;'0.78;2
39.86404;26.24526;297.6;2023-06-07;2341;n;'0.58;2
37.16466;38.98956;349.86;2023-06-07;2341;n;'4.25;0
37.16555;38.98532;316.12;2023-06-07;2341;n;'4.25;0
37.16376;38.99381;314.89;2023-06-07;2341;n;'3.77;0
37.16345;38.97556;311.75;2023-06-07;2341;n;'1.56;0
37.35227;37.16376;307.01;2023-06-07;2341;n;'1.28;2
37.29645;37.1577;317.06;2023-06-07;2341;n;'1.93;2
39.57819;29.86403;300.41;2023-06-07;2341;n;'0.57;0
39.74488;30.19783;301.52;2023-06-07;2341;n;'0.61;2
38.75262;26.95123;309.65;2023-06-07;2341;n;'1.23;2
38.74459;26.94995;312.29;2023-06-07;2341;n;'1.13;2
38.73471;26.96648;312.73;2023-06-07;2341;n;'1.24;2
36.78623;38.91142;305.4;2023-06-07;2341;n;'0.62;0
37.93919;32.53497;312.11;2023-06-07;2341;n;'1.44;2
37.00245;37.78281;308.29;2023-06-07;2341;n;'1.00;0
37.02331;36.12907;311.11;2023-06-07;2341;n;'0.92;2
37.02351;36.10857;305.33;2023-06-07;2341;n;'1.41;2
36.96474;35.45124;307.52;2023-06-07;2341;n;'1.31;0
36.78142;36.20447;309.38;2023-06-07;2341;n;'2.13;3
36.74532;36.20319;319.86;2023-06-07;2341;n;'2.21;2
36.733;36.20998;309.33;2023-06-07;2341;n;'1.02;2
36.73208;36.21486;306.66;2023-06-07;2341;n;'1.02;2
36.7295;36.20897;306.86;2023-06-07;2341;n;'1.02;2
36.72858;36.21387;310.24;2023-06-07;2341;n;'1.02;2
36.71995;36.20099;334.31;2023-06-07;2341;n;'2.36;2
36.71646;36.19996;304.93;2023-06-07;2341;n;'2.36;2
36.4881;36.3804;304.93;2023-06-07;2341;n;'0.68;0
37.25223;30.44228;308.11;2023-06-07;2341;n;'1.08;2
36.93682;30.64927;323.03;2023-06-07;2341;n;'0.92;2
36.93346;30.64851;330.37;2023-06-07;2341;n;'3.78;2
36.26437;33.73244;304.67;2023-06-07;2341;n;'0.63;2
39.83622;30.30197;306.33;2023-06-07;2341;n;'1.14;2
39.86827;26.24588;296.29;2023-06-07;2341;n;'0.58;2
36.85154;39.18732;339.17;2023-06-08;0921;n;'4.83;0
36.85876;39.4657;343.5;2023-06-08;0921;n;'7.35;0
36.86058;39.47178;343.18;2023-06-08;0921;n;'7.35;0
36.85542;39.46699;337.36;2023-06-08;0921;n;'11.31;0
36.8572;39.47308;354.12;2023-06-08;0921;n;'15.00;0
36.70537;39.45543;344.05;2023-06-08;0921;n;'5.90;0
38.64992;39.77669;333.93;2023-06-08;0922;n;'9.70;2
38.65254;39.77337;340.03;2023-06-08;0922;n;'5.57;2
36.84164;38.01428;337.38;2023-06-08;1102;n;'9.07;0
37.46338;39.58849;367.0;2023-06-08;1102;h;'11.19;0
36.94278;39.4804;341.91;2023-06-08;1102;n;'3.97;0
36.83286;38.02142;338.14;2023-06-08;1102;n;'2.54;0
37.47606;38.21199;350.81;2023-06-08;1102;n;'9.83;0
37.47136;38.21277;347.9;2023-06-08;1102;n;'9.83;0
37.46666;38.21358;340.61;2023-06-08;1102;n;'10.06;0
37.46313;39.58472;336.7;2023-06-08;1102;n;'11.19;0
36.83749;38.02088;354.58;2023-06-08;1102;n;'17.74;0
36.94383;39.35093;340.03;2023-06-08;1102;n;'7.52;0
40.44182;27.13862;333.46;2023-06-08;1103;l;'4.40;2
38.89322;41.56992;297.92;2023-06-08;2321;n;'0.67;0
41.63284;27.68675;297.34;2023-06-08;2321;n;'0.46;2
39.92553;40.67101;298.5;2023-06-08;2321;n;'0.79;0
36.8699;34.76562;307.17;2023-06-08;2322;n;'0.99;2
36.71774;36.20277;330.88;2023-06-08;2322;n;'9.26;2
36.72371;36.20861;307.8;2023-06-08;2322;n;'0.66;2
36.73033;36.2101;319.88;2023-06-08;2322;n;'1.99;2
37.96059;41.70409;302.76;2023-06-08;2322;n;'0.70;2
37.93988;32.53603;305.16;2023-06-08;2322;n;'1.14;2
37.94091;32.5355;304.26;2023-06-08;2322;n;'1.50;2
36.93122;36.00067;305.23;2023-06-08;2322;n;'0.86;0
36.96498;35.44971;302.62;2023-06-08;2322;n;'1.34;0
36.93539;30.64665;300.44;2023-06-08;2322;n;'0.82;2
36.2433;36.60184;309.98;2023-06-08;2322;n;'0.82;0
36.27156;36.41442;310.11;2023-06-08;2322;n;'0.81;0
36.24723;36.59835;307.46;2023-06-08;2322;n;'0.77;0
36.95716;30.74565;300.57;2023-06-08;2322;n;'0.58;0
36.73364;36.21086;314.09;2023-06-08;2322;n;'1.99;2
36.72969;36.21444;329.03;2023-06-08;2322;n;'1.99;2
36.93493;30.65132;306.96;2023-06-08;2322;n;'0.82;2
36.26305;33.72946;303.71;2023-06-08;2323;n;'1.05;2
38.75368;26.95136;295.25;2023-06-09;0102;n;'0.87;2
39.86396;26.24483;302.36;2023-06-09;0102;n;'0.73;2
37.36683;39.67899;331.69;2023-06-09;1043;n;'6.67;0
36.96061;35.52041;343.64;2023-06-09;1043;n;'4.45;0
36.87694;35.14654;331.08;2023-06-09;1043;l;'4.23;0
36.82249;35.14441;334.78;2023-06-09;1043;n;'3.07;0
36.79805;35.06941;346.32;2023-06-09;1043;n;'7.01;0
39.10392;34.18962;341.3;2023-06-09;1044;n;'2.15;0
41.24065;36.46651;334.62;2023-06-09;1044;n;'5.37;2
38.73547;26.951;334.21;2023-06-09;1044;n;'2.16;2
40.79893;29.37419;297.47;2023-06-09;2302;n;'0.70;2
40.80133;29.37724;306.94;2023-06-09;2302;n;'1.19;2
39.58456;43.9015;295.74;2023-06-09;2302;n;'0.65;0
41.63219;27.68632;296.94;2023-06-09;2302;n;'1.03;2
41.17711;32.63354;296.14;2023-06-09;2302;n;'0.54;2
40.79872;29.37992;296.59;2023-06-09;2302;n;'0.70;2
37.02584;38.99276;327.41;2023-06-09;2303;n;'2.83;0
38.73426;26.96422;301.63;2023-06-09;2303;n;'1.01;2
38.75454;26.94964;311.63;2023-06-09;2303;n;'1.92;2
40.4432;27.14013;299.85;2023-06-09;2303;n;'1.03;2
37.08122;39.15032;315.74;2023-06-09;2303;n;'0.92;0
37.29651;37.15648;312.58;2023-06-09;2303;n;'1.81;2
37.02933;38.99347;317.4;2023-06-09;2303;n;'1.75;0
37.02869;38.99834;304.91;2023-06-09;2303;n;'1.04;0
37.0252;38.99762;319.81;2023-06-09;2303;n;'2.57;0
36.89117;39.16614;301.04;2023-06-09;2303;n;'0.37;0
36.82605;39.52134;299.48;2023-06-09;2303;n;'0.70;0
36.83026;38.74936;314.66;2023-06-09;2303;n;'0.86;0
36.82674;38.74866;305.65;2023-06-09;2303;n;'0.45;0
36.80111;37.02142;301.81;2023-06-09;2303;n;'0.91;2
36.73822;36.21024;309.26;2023-06-09;2303;n;'1.96;2
36.73427;36.20955;318.45;2023-06-09;2303;n;'1.96;2
36.87036;34.76398;307.64;2023-06-09;2303;n;'1.78;2
36.73031;36.20889;316.78;2023-06-09;2303;n;'2.43;2
36.72964;36.21529;306.83;2023-06-09;2303;n;'1.44;2
36.71909;36.20059;310.89;2023-06-09;2303;n;'1.96;2
36.73574;36.20963;319.64;2023-06-09;2303;n;'2.87;2
36.73179;36.20898;313.39;2023-06-09;2303;n;'2.87;2
36.72713;36.21471;303.6;2023-06-09;2303;n;'0.65;2
36.87248;34.76292;306.34;2023-06-09;2303;n;'0.78;2
36.71665;36.20005;302.77;2023-06-09;2303;n;'2.18;2
36.5368;36.46136;326.39;2023-06-09;2303;n;'2.48;0
36.53746;36.45527;315.63;2023-06-09;2303;n;'4.14;0
36.5329;36.4607;315.31;2023-06-09;2303;n;'2.48;0
36.28682;36.31101;302.32;2023-06-09;2304;n;'0.50;0
36.34255;29.2647;305.88;2023-06-09;2304;n;'0.73;0
36.26435;33.73137;295.14;2023-06-09;2304;n;'0.25;2
36.32574;36.24244;303.81;2023-06-09;2304;n;'0.51;0
36.32379;36.22316;305.68;2023-06-09;2304;n;'0.89;0
36.2865;36.3113;299.33;2023-06-09;2304;n;'0.55;0
40.76038;29.7632;299.0;2023-06-10;0043;n;'0.66;0
41.79685;26.70343;297.9;2023-06-10;0043;n;'0.91;2
41.17766;32.63251;297.87;2023-06-10;0043;n;'0.90;2
41.0186;28.5556;300.54;2023-06-10;0043;n;'1.39;2
38.62795;29.4663;317.43;2023-06-10;0043;n;'1.84;2
39.86713;26.24619;305.81;2023-06-10;0043;n;'1.61;2
40.44857;27.13806;308.43;2023-06-10;0043;n;'3.07;3
40.18745;29.22547;300.28;2023-06-10;0043;n;'0.39;2
41.02254;28.55819;308.43;2023-06-10;0043;n;'2.01;2
37.25197;30.44457;296.01;2023-06-10;0044;n;'0.38;2
38.62971;29.46884;317.3;2023-06-10;0044;n;'1.29;0
38.7544;26.95496;307.56;2023-06-10;0044;n;'2.91;2
38.73623;26.96787;300.01;2023-06-10;0044;n;'0.53;2
38.73174;26.96581;299.91;2023-06-10;0044;n;'0.73;2
37.25267;30.4412;297.22;2023-06-10;0044;n;'0.74;2
37.1747;36.06954;348.19;2023-06-10;1024;l;'40.13;0
36.81454;39.96751;353.69;2023-06-10;1024;n;'6.62;0
36.81392;39.96317;349.9;2023-06-10;1024;n;'6.62;0
36.27583;36.3695;347.17;2023-06-10;1024;l;'5.04;0
36.44166;36.32821;349.91;2023-06-10;1024;l;'19.42;0
36.91207;38.85109;339.54;2023-06-10;1024;l;'8.68;0
36.5137;36.39541;345.03;2023-06-10;1024;l;'9.28;0
37.08227;39.75002;345.78;2023-06-10;1024;n;'7.38;0
36.67932;36.20963;336.13;2023-06-10;1024;l;'7.75;0
36.71649;36.20173;339.57;2023-06-10;1024;n;'13.05;2
36.72913;36.21284;339.13;2023-06-10;1024;l;'8.39;2
36.73932;36.21007;335.78;2023-06-10;1024;l;'7.90;2
36.92951;36.04461;336.37;2023-06-10;1024;l;'12.80;0
36.77731;35.00481;336.92;2023-06-10;1024;n;'5.07;0
36.78177;35.00884;333.13;2023-06-10;1024;l;'6.98;0
36.89785;34.96223;350.93;2023-06-10;1024;n;'11.18;0
37.17074;36.02674;334.05;2023-06-10;1024;n;'2.63;0
37.77816;38.99824;367.0;2023-06-10;1024;h;'262.58;0
38.65095;39.77472;333.85;2023-06-10;1024;n;'2.68;2
38.65032;39.77021;332.09;2023-06-10;1024;l;'4.99;2
38.65427;39.77396;333.02;2023-06-10;1024;l;'2.68;2
41.17338;32.63462;327.94;2023-06-10;1025;l;'2.61;2
37.86957;32.56641;336.55;2023-06-10;1025;n;'3.87;0
38.19373;32.4498;331.28;2023-06-10;1025;n;'2.89;0
38.19385;32.44889;332.84;2023-06-10;1025;n;'3.10;0
41.24055;36.46358;338.03;2023-06-10;1025;n;'5.42;2
40.46576;31.17562;332.69;2023-06-10;1025;n;'1.75;0
41.26595;31.42815;302.68;2023-06-10;2243;n;'2.12;2
41.26496;31.42692;305.76;2023-06-10;2243;n;'0.76;2
37.35114;37.16434;302.05;2023-06-10;2244;n;'1.08;2
37.29515;37.15975;303.78;2023-06-10;2244;n;'1.91;2
38.45364;38.7257;297.12;2023-06-10;2244;n;'0.78;2
37.83389;40.36399;328.91;2023-06-10;2244;n;'2.74;0
37.83433;40.35927;318.09;2023-06-10;2244;n;'2.74;0
37.82976;40.36312;332.44;2023-06-10;2244;n;'2.74;0
37.83021;40.35841;319.97;2023-06-10;2244;n;'2.74;0
37.27807;38.72891;298.84;2023-06-10;2244;n;'0.41;2
40.04898;32.64854;295.36;2023-06-10;2244;n;'0.88;2
36.71601;36.20106;315.41;2023-06-10;2245;n;'1.01;2
36.63662;36.49909;320.94;2023-06-10;2245;n;'1.41;0
36.60234;36.47607;300.72;2023-06-10;2245;n;'1.83;0
36.597;36.47919;337.86;2023-06-10;2245;n;'1.83;0
36.59726;36.47548;319.72;2023-06-10;2245;n;'1.83;0
36.43715;36.32739;332.99;2023-06-10;2245;n;'2.31;0
36.25367;36.63199;302.64;2023-06-10;2245;n;'0.46;0
36.2643;33.72993;306.61;2023-06-10;2245;n;'0.74;2
36.8723;34.76395;300.55;2023-06-10;2245;n;'1.32;2
36.78357;36.20427;304.63;2023-06-10;2245;n;'0.68;2
36.8688;34.76077;300.37;2023-06-10;2245;n;'1.24;2
36.7468;36.20828;302.82;2023-06-10;2245;n;'1.29;2
36.74137;36.21158;330.6;2023-06-10;2245;n;'1.29;2
36.73103;36.21037;313.5;2023-06-10;2245;n;'1.88;2
36.7212;36.20143;312.47;2023-06-10;2245;n;'0.91;2
40.78386;29.5326;297.6;2023-06-11;0024;n;'0.58;0
41.56526;32.42937;303.56;2023-06-11;0024;n;'1.21;2
41.26845;31.42873;298.43;2023-06-11;0024;n;'1.46;2
41.26549;31.42163;302.05;2023-06-11;0024;n;'1.46;2
41.25877;31.43053;299.39;2023-06-11;0024;n;'1.36;2
41.25413;31.41099;307.98;2023-06-11;0024;n;'1.09;2
41.63113;27.68621;299.98;2023-06-11;0024;n;'1.17;2
41.79634;26.70411;304.28;2023-06-11;0024;n;'0.68;2
41.63662;27.50566;296.11;2023-06-11;0024;n;'0.60;2
41.07987;28.80841;304.84;2023-06-11;0024;n;'1.44;0
38.45651;38.72324;295.49;2023-06-11;0024;n;'1.26;2
41.02208;28.55447;308.92;2023-06-11;0024;n;'2.02;2
40.75915;29.76098;301.38;2023-06-11;0024;n;'0.80;2
40.80069;29.37899;305.12;2023-06-11;0024;n;'0.84;2
40.26358;30.04312;297.66;2023-06-11;0024;n;'0.47;2
40.44397;27.14439;298.64;2023-06-11;0024;n;'0.44;2
38.73342;26.96609;299.03;2023-06-11;0025;n;'0.55;2
36.63723;36.50007;317.75;2023-06-11;0025;n;'2.17;0
37.35035;37.16095;297.99;2023-06-11;0025;n;'0.91;2
37.29627;37.15672;300.85;2023-06-11;0025;n;'1.48;2
37.29437;37.15553;298.18;2023-06-11;0025;n;'0.97;2
38.75386;26.9505;299.02;2023-06-11;0025;n;'0.45;2
38.7348;26.96792;297.65;2023-06-11;0025;n;'0.35;2
36.47284;36.48991;334.41;2023-06-11;1005;n;'3.13;0
36.43124;36.31931;344.45;2023-06-11;1005;n;'8.53;0
36.42815;36.32552;335.05;2023-06-11;1005;l;'3.94;0
36.25587;36.28536;330.81;2023-06-11;1005;n;'2.84;0
37.41824;36.30883;340.75;2023-06-11;1006;n;'4.62;0
37.53912;36.99179;333.87;2023-06-11;1006;l;'4.44;0
38.6506;39.77433;343.67;2023-06-11;1006;n;'6.62;2
36.32526;34.06084;334.34;2023-06-11;1146;n;'5.54;0
37.63657;27.46245;343.56;2023-06-11;1146;n;'21.90;0
36.32355;34.05989;336.26;2023-06-11;1146;n;'7.44;0
37.95999;41.70168;299.59;2023-06-11;2225;n;'0.36;0
37.29653;37.15842;299.22;2023-06-11;2225;n;'1.23;2
37.27718;38.72891;301.15;2023-06-11;2225;n;'0.87;2
38.65495;39.77383;299.76;2023-06-11;2225;n;'0.87;2
37.27582;38.73114;305.63;2023-06-11;2225;n;'0.93;2
38.45308;38.72665;298.43;2023-06-11;2225;n;'0.58;2
36.9438;38.87912;306.09;2023-06-11;2226;n;'0.67;0
37.0146;36.09337;297.99;2023-06-11;2226;n;'0.94;2
36.30288;36.49566;300.97;2023-06-11;2226;n;'1.12;0
36.39959;36.52237;304.32;2023-06-11;2226;n;'2.06;0
36.72589;39.25728;309.29;2023-06-11;2226;n;'0.92;0
36.72793;39.25848;300.71;2023-06-11;2226;n;'0.73;0
37.01427;36.107;305.46;2023-06-11;2226;n;'1.65;2
37.01444;36.10012;298.75;2023-06-11;2226;n;'1.65;2
41.02088;28.5571;319.86;2023-06-12;0005;n;'2.08;2
41.79821;26.70116;304.28;2023-06-12;0005;n;'0.40;2
40.79863;29.37847;303.6;2023-06-12;0005;n;'0.87;2
40.78007;29.60396;303.92;2023-06-12;0005;n;'1.36;2
41.25575;31.41332;301.75;2023-06-12;0005;n;'1.52;2
41.17389;32.63373;304.89;2023-06-12;0005;n;'1.85;2
41.17588;32.63446;304.94;2023-06-12;0005;n;'1.20;2
41.63644;27.5066;303.54;2023-06-12;0005;n;'1.00;2
41.28338;27.62528;295.78;2023-06-12;0005;n;'0.36;0
41.62903;27.68722;302.73;2023-06-12;0005;n;'0.99;2
38.65444;39.77087;302.45;2023-06-12;0005;n;'0.73;2
37.69501;38.08609;303.87;2023-06-12;0006;n;'0.63;2
38.73683;26.95015;314.75;2023-06-12;0006;n;'1.66;2
38.73752;26.94579;320.44;2023-06-12;0006;n;'1.66;2
38.74286;26.93354;302.08;2023-06-12;0006;n;'1.41;2
38.74131;26.96493;304.88;2023-06-12;0006;n;'0.32;0
38.74733;26.94831;308.63;2023-06-12;0006;n;'1.09;2
38.7506;26.94915;312.86;2023-06-12;0006;n;'1.16;2
38.75319;26.95436;303.74;2023-06-12;0006;n;'1.16;2
37.86253;29.37546;297.68;2023-06-12;0006;n;'0.29;2
36.40126;36.5236;299.21;2023-06-12;0006;n;'0.34;0
38.4278;27.21872;302.57;2023-06-12;0006;n;'0.65;2
38.45491;27.26207;304.36;2023-06-12;0006;n;'0.59;2
38.72445;26.94241;301.0;2023-06-12;0006;n;'0.28;0
38.73408;26.96761;310.31;2023-06-12;0006;n;'1.09;2
37.29564;37.15858;310.38;2023-06-12;0006;n;'1.25;2
37.35367;37.16261;300.73;2023-06-12;0006;n;'1.13;2
39.86428;26.2441;304.3;2023-06-12;0006;n;'0.86;2
39.86758;26.24492;318.17;2023-06-12;0006;n;'1.61;2
37.21984;39.36761;303.77;2023-06-12;0006;n;'0.52;0
37.22526;39.37002;309.5;2023-06-12;0006;n;'1.43;0
37.22318;39.3674;325.99;2023-06-12;0006;n;'2.07;0
40.44394;27.14105;344.56;2023-06-12;0006;n;'5.56;2
40.18694;29.2258;298.75;2023-06-12;0006;n;'0.42;2
40.24335;29.92629;299.53;2023-06-12;0006;n;'0.72;2
38.45798;38.72663;307.34;2023-06-12;0006;n;'1.20;0
40.05033;32.65377;295.76;2023-06-12;0006;n;'0.86;0
38.79135;26.93071;312.58;2023-06-12;0006;n;'1.00;2
37.35299;37.16281;307.14;2023-06-12;0006;n;'1.29;2
36.96702;38.88172;325.44;2023-06-12;0006;n;'2.85;0
36.71642;39.13757;337.76;2023-06-12;0946;n;'4.12;0
36.73074;39.48901;335.15;2023-06-12;0946;l;'2.32;0
36.72918;39.19186;354.12;2023-06-12;0946;n;'12.08;0
37.00424;38.77254;337.58;2023-06-12;0946;l;'3.36;0
37.14218;35.79544;367.0;2023-06-12;0947;h;'97.19;0
36.8226;35.15973;350.7;2023-06-12;0947;n;'7.90;0
