latitude;longitude;bright_ti4;acq_date;acq_time;confidence;frp;type
41.01934;28.55373;306.34;2024-05-31;0043;n;'2.70;2
41.02119;28.55384;311.24;2024-05-31;0043;n;'1.55;2
37.2481;41.29015;351.72;2024-05-31;1024;n;'4.02;0
37.2434;41.28103;340.78;2024-05-31;1024;n;'3.08;0
37.23875;41.27223;334.5;2024-05-31;1024;l;'1.90;0
37.23935;41.27695;337.45;2024-05-31;1024;n;'3.08;0
37.24118;41.29138;340.16;2024-05-31;1024;l;'7.12;0
37.24181;41.29627;345.21;2024-05-31;1024;n;'5.28;0
37.23531;41.27296;332.78;2024-05-31;1024;n;'1.53;0
37.23651;41.28241;336.48;2024-05-31;1024;l;'3.81;0
37.23835;41.29689;347.17;2024-05-31;1024;n;'10.56;0
37.23127;41.26899;333.7;2024-05-31;1024;n;'1.53;0
37.23367;41.28787;341.33;2024-05-31;1024;l;'7.11;0
37.23022;41.28854;340.36;2024-05-31;1024;l;'30.86;0
37.22558;41.27981;345.97;2024-05-31;1024;n;'6.07;0
37.22618;41.28452;355.74;2024-05-31;1024;n;'6.07;0
37.22678;41.28923;348.45;2024-05-31;1024;l;'30.86;0
37.22738;41.29396;338.27;2024-05-31;1024;l;'30.86;0
37.23773;41.29202;345.49;2024-05-31;1024;l;'7.11;0
38.62962;39.12326;338.68;2024-05-31;1024;l;'1.33;0
38.62568;39.11959;342.21;2024-05-31;1024;n;'2.64;0
38.46173;38.87913;347.34;2024-05-31;1024;l;'12.62;0
37.24229;35.90422;335.94;2024-05-31;1024;n;'5.85;0
37.47852;38.00128;344.38;2024-05-31;1024;n;'6.10;0
37.47918;38.00557;355.99;2024-05-31;1024;n;'6.10;0
37.47985;38.00986;349.08;2024-05-31;1024;n;'11.78;0
37.47523;38.00208;340.92;2024-05-31;1024;l;'6.10;0
37.47657;38.01067;348.07;2024-05-31;1024;l;'11.78;0
37.47196;38.00288;344.13;2024-05-31;1024;l;'3.86;0
37.47263;38.00719;347.64;2024-05-31;1024;n;'3.86;0
36.91777;35.05025;344.43;2024-05-31;1024;n;'21.78;0
36.88386;35.08337;334.99;2024-05-31;1024;n;'4.25;0
36.81052;34.98462;335.31;2024-05-31;1024;l;'4.30;0
36.81972;35.17373;343.26;2024-05-31;1024;n;'5.65;0
36.82063;35.17862;331.15;2024-05-31;1024;l;'4.59;0
36.81931;35.17192;331.52;2024-05-31;1024;n;'2.05;0
36.82019;35.17683;341.57;2024-05-31;1024;n;'7.09;0
36.74599;36.20297;335.76;2024-05-31;1024;n;'7.10;2
36.2635;33.7315;333.44;2024-05-31;1024;n;'3.64;2
36.71737;36.20109;338.31;2024-05-31;1024;n;'6.65;2
36.88406;38.45395;342.17;2024-05-31;1024;l;'4.15;0
36.87357;38.47412;352.21;2024-05-31;1024;n;'11.45;0
36.87422;38.47838;355.14;2024-05-31;1024;n;'8.37;0
37.24747;41.28525;336.49;2024-05-31;1024;n;'4.02;0
38.45517;30.84134;342.76;2024-05-31;1025;n;'5.66;0
37.76183;27.76927;333.98;2024-05-31;1025;l;'2.14;0
37.78054;27.75751;342.29;2024-05-31;1025;n;'3.27;0
37.78536;27.7556;331.62;2024-05-31;1025;l;'1.89;0
38.22219;27.33055;367.0;2024-05-31;1025;h;'6.78;0
38.2219;27.3314;367.0;2024-05-31;1025;h;'6.71;0
37.89019;28.55555;338.72;2024-05-31;1205;n;'18.70;0
38.42077;27.26094;341.81;2024-05-31;1205;n;'4.53;0
37.89338;28.54309;349.62;2024-05-31;1205;n;'25.25;0
37.89352;28.5504;367.0;2024-05-31;1205;h;'25.25;0
37.88685;28.55056;346.09;2024-05-31;1205;n;'5.40;0
37.88984;28.54099;335.83;2024-05-31;1205;n;'24.59;0
37.89002;28.54827;356.03;2024-05-31;1205;n;'24.59;0
41.24479;36.46633;303.81;2024-05-31;2243;n;'0.86;2
41.24503;36.46208;300.56;2024-05-31;2243;n;'0.86;2
40.05361;32.64743;295.65;2024-05-31;2243;n;'0.65;2
39.5855;43.89957;296.32;2024-05-31;2243;n;'0.55;0
40.94866;31.39314;295.43;2024-05-31;2243;n;'0.68;2
41.17607;32.63311;306.33;2024-05-31;2243;n;'1.29;2
41.26331;31.42521;304.58;2024-05-31;2243;n;'1.98;2
41.26555;31.42528;307.57;2024-05-31;2243;n;'2.20;2
41.24092;36.44024;298.97;2024-05-31;2243;n;'0.54;2
36.72812;36.2112;301.54;2024-05-31;2244;n;'1.09;2
36.26137;33.72874;301.43;2024-05-31;2244;n;'1.17;2
36.2672;33.72934;312.25;2024-05-31;2244;n;'1.17;2
36.26627;33.73014;310.03;2024-05-31;2244;n;'1.85;2
36.26649;33.72527;299.42;2024-05-31;2244;n;'1.53;2
36.47939;36.52233;306.51;2024-05-31;2244;n;'1.22;0
36.90742;30.73759;306.65;2024-05-31;2244;n;'1.23;0
36.90842;30.73789;307.6;2024-05-31;2244;n;'0.96;0
36.69743;36.20794;304.47;2024-05-31;2244;n;'1.19;2
36.73323;36.2118;312.5;2024-05-31;2244;n;'2.75;2
36.86828;34.75935;301.16;2024-05-31;2244;n;'1.06;2
36.87358;34.76445;303.96;2024-05-31;2244;n;'1.21;2
36.93287;36.00008;303.56;2024-05-31;2244;n;'0.77;2
37.01588;36.10588;301.44;2024-05-31;2244;n;'0.70;2
37.02103;36.1066;306.13;2024-05-31;2244;n;'0.70;2
36.8498;38.54742;298.58;2024-05-31;2244;n;'0.37;0
36.91756;38.44961;311.31;2024-05-31;2244;n;'1.72;0
36.9146;38.45083;304.78;2024-05-31;2244;n;'1.15;0
37.03681;37.44992;303.65;2024-05-31;2244;n;'1.26;0
37.18407;37.41659;300.63;2024-05-31;2244;n;'0.58;0
37.29527;37.15956;305.12;2024-05-31;2244;n;'1.63;2
37.30014;37.16012;298.5;2024-05-31;2244;n;'0.67;2
37.27796;38.7314;301.42;2024-05-31;2244;n;'0.94;2
38.27867;39.74423;298.54;2024-05-31;2244;n;'0.62;2
38.89458;41.56914;295.19;2024-05-31;2244;n;'0.68;2
41.24176;36.46204;301.99;2024-06-01;0023;n;'1.48;2
41.10993;37.3261;297.55;2024-06-01;0023;n;'0.67;2
41.24038;36.46684;296.96;2024-06-01;0023;n;'0.99;2
39.45338;28.01582;301.07;2024-06-01;0024;n;'0.85;0
39.86678;26.24372;316.7;2024-06-01;0024;n;'2.03;2
39.60909;27.8817;299.06;2024-06-01;0024;n;'0.42;0
37.18487;37.41531;295.56;2024-06-01;0024;n;'0.25;0
36.88674;38.43945;297.79;2024-06-01;0024;n;'1.03;0
40.44703;27.13515;305.57;2024-06-01;0024;n;'1.55;3
40.44952;27.14193;307.78;2024-06-01;0024;n;'1.55;3
39.83691;30.30082;299.53;2024-06-01;0024;n;'1.07;2
39.83863;30.30306;298.14;2024-06-01;0024;n;'0.59;2
38.65895;30.6159;295.74;2024-06-01;0024;n;'0.80;2
40.26102;30.04282;298.09;2024-06-01;0024;n;'0.55;2
40.76688;29.53007;302.94;2024-06-01;0024;n;'1.24;2
40.78155;29.60024;304.9;2024-06-01;0024;n;'1.30;2
40.18698;29.22503;299.89;2024-06-01;0024;n;'0.60;2
38.66047;30.61793;306.75;2024-06-01;0024;n;'1.78;2
39.45269;28.01496;297.91;2024-06-01;0024;n;'0.98;0
41.79682;26.70311;302.16;2024-06-01;0024;n;'1.03;2
37.01935;36.10803;296.73;2024-06-01;0024;n;'1.00;2
40.44235;27.13938;301.53;2024-06-01;0024;n;'1.07;2
39.74408;30.19811;295.6;2024-06-01;0024;n;'0.63;2
39.48432;30.04161;305.45;2024-06-01;0024;n;'1.55;2
41.17691;32.63319;300.17;2024-06-01;0024;n;'1.16;2
41.26653;31.42587;314.37;2024-06-01;0024;n;'2.82;2
41.26095;31.42962;301.77;2024-06-01;0024;n;'1.10;2
41.25508;31.41506;318.7;2024-06-01;0024;n;'1.59;2
41.26708;31.4241;314.86;2024-06-01;0024;n;'1.74;2
41.26153;31.42784;305.18;2024-06-01;0024;n;'1.74;2
41.2556;31.41323;316.2;2024-06-01;0024;n;'1.65;2
41.63121;27.68731;299.33;2024-06-01;0024;n;'1.15;2
41.63224;27.68602;296.37;2024-06-01;0024;n;'0.94;2
40.78072;29.60331;306.35;2024-06-01;0024;n;'1.49;2
40.74883;29.76434;300.99;2024-06-01;0024;n;'0.81;2
40.75792;29.76257;312.12;2024-06-01;0024;n;'1.64;2
41.02181;28.5568;313.58;2024-06-01;0024;n;'2.31;2
38.45708;38.72302;299.52;2024-06-01;0024;n;'1.15;2
38.73801;26.94379;306.65;2024-06-01;0025;n;'1.36;2
38.34673;27.09879;335.1;2024-06-01;0025;n;'5.70;0
36.26497;33.72992;303.93;2024-06-01;0025;n;'0.94;2
36.93611;30.64623;301.73;2024-06-01;0025;n;'1.06;2
36.90341;30.7411;315.52;2024-06-01;0025;n;'0.92;0
36.72984;36.2099;300.25;2024-06-01;0025;n;'2.41;2
38.74904;26.9474;308.22;2024-06-01;0025;n;'0.71;2
36.8682;34.76036;299.35;2024-06-01;0025;n;'0.91;2
38.74537;26.94615;304.1;2024-06-01;0025;n;'0.71;2
36.69289;36.20555;300.76;2024-06-01;0025;n;'2.49;2
38.74788;26.95319;300.89;2024-06-01;0025;n;'1.40;2
36.73213;36.20996;301.32;2024-06-01;0025;n;'1.58;2
36.96327;35.44916;297.46;2024-06-01;0025;n;'1.35;0
36.71962;36.19878;308.22;2024-06-01;0025;n;'2.38;2
36.27866;36.26549;331.7;2024-06-01;1005;l;'2.05;0
36.37646;36.28693;343.36;2024-06-01;1005;n;'5.71;0
36.89301;38.42376;343.06;2024-06-01;1005;l;'5.84;0
36.52265;36.16447;333.14;2024-06-01;1005;n;'2.12;0
36.52217;36.16246;340.3;2024-06-01;1005;n;'1.48;0
36.67828;35.55997;355.84;2024-06-01;1005;n;'17.27;0
37.16468;37.32076;335.76;2024-06-01;1005;l;'5.17;0
37.16215;37.30842;335.09;2024-06-01;1005;l;'6.76;0
37.19104;36.0767;339.92;2024-06-01;1005;n;'6.59;0
37.10648;36.03631;343.94;2024-06-01;1005;n;'12.28;0
36.96557;35.45859;342.69;2024-06-01;1005;n;'10.66;0
36.96671;35.46365;342.96;2024-06-01;1005;n;'11.10;0
37.24647;35.86497;331.33;2024-06-01;1005;n;'3.28;0
37.24753;35.8698;334.58;2024-06-01;1005;n;'3.28;0
37.19001;36.07199;338.79;2024-06-01;1005;n;'5.05;0
37.03529;35.85338;344.62;2024-06-01;1005;n;'4.58;0
36.84327;35.04193;341.72;2024-06-01;1005;n;'10.33;0
36.9538;35.52827;339.64;2024-06-01;1005;n;'4.16;0
36.93454;35.52384;336.25;2024-06-01;1005;n;'4.39;0
36.93269;35.52166;331.94;2024-06-01;1005;l;'1.60;0
36.98453;35.82098;343.07;2024-06-01;1005;n;'15.47;0
36.80121;35.0765;337.2;2024-06-01;1005;n;'4.24;0
36.93603;35.76345;340.34;2024-06-01;1005;n;'5.62;0
36.94392;35.8401;341.45;2024-06-01;1005;n;'4.12;0
37.28873;44.58397;332.85;2024-06-01;1005;l;'2.73;0
36.8111;38.89685;347.1;2024-06-01;1005;n;'12.63;0
36.37749;36.29168;333.52;2024-06-01;1005;n;'2.57;0
38.35723;28.74365;333.24;2024-06-01;1006;n;'12.92;0
41.17403;32.6368;330.11;2024-06-01;1006;l;'3.77;2
41.23968;36.46656;338.78;2024-06-01;1006;n;'11.09;2
41.24005;36.46749;346.52;2024-06-01;1006;n;'11.53;2
38.35542;28.7374;354.15;2024-06-01;1006;n;'12.92;0
38.34964;28.73958;352.21;2024-06-01;1006;n;'9.08;0
38.35088;28.73521;344.67;2024-06-01;1006;n;'16.29;0
38.35257;28.74119;367.0;2024-06-01;1006;h;'16.29;0
38.45308;30.22495;332.1;2024-06-01;1006;n;'5.71;0
38.35208;28.74831;367.0;2024-06-01;1146;h;'22.16;0
38.34539;28.73823;352.17;2024-06-01;1146;n;'11.66;0
38.34518;28.73423;352.13;2024-06-01;1146;n;'4.83;0
38.35126;28.74844;367.0;2024-06-01;1146;h;'25.99;0
38.35691;28.74036;356.42;2024-06-01;1146;n;'7.42;0
38.35107;28.74488;355.04;2024-06-01;1146;n;'25.99;0
38.35086;28.74121;346.82;2024-06-01;1146;n;'11.66;0
38.35065;28.73742;340.04;2024-06-01;1146;n;'11.66;0
38.36216;28.73956;367.0;2024-06-01;1146;h;'7.42;0
38.34562;28.74217;367.0;2024-06-01;1146;h;'11.66;0
38.35044;28.73347;344.28;2024-06-01;1146;n;'4.83;0
38.35688;28.75417;367.0;2024-06-01;1146;h;'23.94;0
38.35651;28.74745;367.0;2024-06-01;1146;h;'12.92;0
38.36138;28.73957;367.0;2024-06-01;1146;h;'6.43;0
38.35632;28.74397;367.0;2024-06-01;1146;h;'12.92;0
38.3567;28.7508;351.13;2024-06-01;1146;n;'23.94;0
38.35612;28.74036;353.89;2024-06-01;1146;n;'6.43;0
38.2699;29.30615;338.14;2024-06-01;1146;n;'2.25;0
38.34664;28.74599;367.0;2024-06-01;1146;h;'22.16;0
38.34641;28.74213;344.59;2024-06-01;1146;n;'14.08;0
38.34617;28.7382;354.64;2024-06-01;1146;n;'14.08;0
38.34593;28.73423;352.74;2024-06-01;1146;n;'7.10;0
38.35187;28.74481;367.0;2024-06-01;1146;h;'22.16;0
38.35228;28.75165;342.5;2024-06-01;1146;n;'12.55;0
38.35165;28.74118;348.12;2024-06-01;1146;n;'14.08;0
38.35733;28.74748;367.0;2024-06-01;1146;h;'12.14;0
38.35713;28.74399;367.0;2024-06-01;1146;h;'12.14;0
38.35774;28.75419;355.22;2024-06-01;1146;n;'22.34;0
38.35754;28.75082;354.78;2024-06-01;1146;n;'22.34;0
38.35592;28.73659;344.83;2024-06-01;1146;n;'6.43;0
38.71355;26.98318;340.6;2024-06-01;1146;n;'9.70;0
38.71405;26.9901;342.99;2024-06-01;1146;n;'9.70;0
38.36117;28.73569;338.71;2024-06-01;1146;n;'6.43;0
38.35667;28.73659;351.92;2024-06-01;1146;n;'7.42;0
38.36239;28.74331;367.0;2024-06-01;1146;h;'12.14;0
38.36159;28.74329;367.0;2024-06-01;1146;h;'12.92;0
36.89258;35.26512;340.74;2024-06-01;1146;n;'6.41;0
36.89344;35.26528;342.7;2024-06-01;1146;n;'6.91;0
36.93262;30.64847;354.13;2024-06-01;1146;n;'21.28;2
37.81546;29.03728;333.25;2024-06-01;1146;l;'2.72;0
38.16623;27.74963;342.6;2024-06-01;1146;n;'4.11;0
40.41232;39.65847;297.82;2024-06-01;2224;n;'0.69;0
41.24334;36.46458;298.08;2024-06-01;2224;n;'0.75;2
36.73118;39.22792;301.69;2024-06-01;2225;n;'0.92;0
36.73092;39.23262;320.08;2024-06-01;2225;n;'0.92;0
36.86893;34.75654;302.75;2024-06-01;2225;n;'2.04;2
36.82725;39.18693;299.93;2024-06-01;2225;n;'0.56;0
36.835;39.1488;310.17;2024-06-01;2225;n;'0.79;0
36.89711;38.1372;300.68;2024-06-01;2225;n;'0.63;0
36.86998;38.9229;300.53;2024-06-01;2225;n;'0.52;0
36.89952;38.13785;299.87;2024-06-01;2225;n;'0.31;0
36.87103;38.92413;299.52;2024-06-01;2225;n;'0.71;0
36.87652;39.16385;313.11;2024-06-01;2225;n;'0.90;0
36.87677;39.15896;298.3;2024-06-01;2225;n;'0.90;0
36.88218;39.16436;298.79;2024-06-01;2225;n;'0.90;0
37.01668;36.10131;301.08;2024-06-01;2225;n;'1.45;2
37.16322;42.50068;301.97;2024-06-01;2225;n;'0.47;0
38.35275;40.2229;300.14;2024-06-01;2225;n;'0.28;0
37.02315;36.1085;304.82;2024-06-01;2225;n;'1.45;2
37.06514;39.1986;310.19;2024-06-01;2225;n;'0.81;0
37.06541;39.19357;306.21;2024-06-01;2225;n;'0.81;0
37.0621;39.19681;307.67;2024-06-01;2225;n;'1.65;0
37.06234;39.19181;306.19;2024-06-01;2225;n;'1.09;0
37.13131;38.31531;312.88;2024-06-01;2225;n;'1.43;0
37.13153;38.31002;305.1;2024-06-01;2225;n;'1.43;0
37.13747;38.3106;301.69;2024-06-01;2225;n;'0.65;0
38.45707;38.72801;299.69;2024-06-01;2225;n;'0.73;2
36.74903;36.20008;303.7;2024-06-01;2225;n;'1.31;2
37.27619;38.73072;306.09;2024-06-01;2225;n;'0.77;2
37.16164;42.49944;302.32;2024-06-01;2225;n;'1.12;0
36.74699;36.19813;306.39;2024-06-01;2225;n;'2.56;2
36.71602;36.19822;306.05;2024-06-01;2225;n;'1.96;2
36.87193;34.75776;303.49;2024-06-01;2225;n;'2.80;2
41.26464;31.42655;307.49;2024-06-02;0005;n;'1.34;2
41.10915;37.32246;297.63;2024-06-02;0005;n;'0.83;2
41.24116;36.46384;308.13;2024-06-02;0005;n;'1.24;2
41.44565;32.71646;296.55;2024-06-02;0005;n;'0.53;0
41.44447;32.72221;299.71;2024-06-02;0005;n;'0.53;0
41.44709;32.7221;304.28;2024-06-02;0005;n;'0.88;0
41.17613;32.63659;303.97;2024-06-02;0005;n;'1.38;2
41.17249;32.63527;301.42;2024-06-02;0005;n;'0.96;0
41.26813;31.42772;317.68;2024-06-02;0005;n;'2.15;2
41.26566;31.4213;310.8;2024-06-02;0005;n;'1.34;2
41.26013;31.43062;305.57;2024-06-02;0005;n;'1.06;2
41.26593;31.42543;327.52;2024-06-02;0005;n;'3.64;2
41.25795;31.42834;305.03;2024-06-02;0005;n;'0.87;2
41.25646;31.41664;315.92;2024-06-02;0005;n;'1.63;2
41.79735;26.70458;306.23;2024-06-02;0005;n;'0.60;2
41.63065;27.68445;302.02;2024-06-02;0005;n;'0.82;2
41.63486;27.5051;311.77;2024-06-02;0005;n;'0.74;2
40.94605;31.39736;304.94;2024-06-02;0005;n;'1.06;2
40.75592;31.78104;299.85;2024-06-02;0005;n;'0.80;2
38.65541;39.77032;300.49;2024-06-02;0005;n;'0.55;0
41.02016;28.55698;326.09;2024-06-02;0005;n;'2.27;2
40.75787;29.7593;333.97;2024-06-02;0005;n;'5.05;2
40.78246;29.60099;310.06;2024-06-02;0005;n;'1.22;2
40.76741;29.52697;305.01;2024-06-02;0005;n;'1.03;2
40.05199;32.64957;297.9;2024-06-02;0005;n;'0.69;2
38.45818;38.72349;302.01;2024-06-02;0005;n;'1.60;2
39.73623;33.46441;298.8;2024-06-02;0005;n;'1.01;0
38.45445;38.72599;309.95;2024-06-02;0005;n;'1.18;2
37.16153;42.49736;309.47;2024-06-02;0005;n;'1.57;0
37.16248;42.502;305.4;2024-06-02;0005;n;'1.77;0
40.44588;27.13878;319.38;2024-06-02;0005;n;'2.17;3
40.44261;27.1379;307.91;2024-06-02;0005;n;'1.13;2
40.44191;27.14238;312.85;2024-06-02;0005;n;'1.13;2
39.83751;30.30264;305.84;2024-06-02;0005;n;'1.02;2
39.57774;29.86313;299.64;2024-06-02;0005;n;'0.56;0
37.69701;38.08573;299.94;2024-06-02;0005;n;'0.88;2
39.4847;30.04417;301.77;2024-06-02;0005;n;'1.60;2
39.86686;26.24376;325.44;2024-06-02;0005;n;'2.36;2
39.60951;27.8781;305.82;2024-06-02;0005;n;'0.46;0
38.66053;30.61959;307.22;2024-06-02;0006;n;'1.56;2
39.16753;27.63317;303.5;2024-06-02;0006;n;'0.56;2
39.1826;27.49907;305.25;2024-06-02;0006;n;'0.88;2
36.89801;38.13787;309.42;2024-06-02;0006;n;'0.73;0
37.05422;39.199;314.83;2024-06-02;0006;n;'1.56;0
37.02437;36.10585;301.91;2024-06-02;0006;n;'0.93;2
38.79283;26.92839;316.38;2024-06-02;0006;n;'1.75;0
38.74827;26.95072;306.33;2024-06-02;0006;n;'0.88;2
38.745;26.94987;317.24;2024-06-02;0006;n;'1.85;2
38.74451;26.93153;304.65;2024-06-02;0006;n;'0.70;2
38.73845;26.94817;318.9;2024-06-02;0006;n;'2.75;2
38.7324;26.96479;307.45;2024-06-02;0006;n;'0.85;2
38.73072;26.9325;300.17;2024-06-02;0006;n;'0.40;2
37.86158;29.37325;306.26;2024-06-02;0006;n;'1.00;2
36.45486;36.4446;315.43;2024-06-02;0006;n;'1.25;0
36.86868;34.76395;305.21;2024-06-02;0006;n;'1.95;2
36.47809;36.41527;315.38;2024-06-02;0006;n;'2.58;0
38.71653;26.82877;310.65;2024-06-02;0006;n;'0.92;0
36.7479;36.20429;305.51;2024-06-02;0006;n;'2.68;2
36.74475;36.19587;302.73;2024-06-02;0006;n;'1.47;2
36.7303;36.21217;307.42;2024-06-02;0006;n;'2.17;2
36.71764;36.20002;307.75;2024-06-02;0006;n;'2.02;2
36.69524;36.20609;303.84;2024-06-02;0006;n;'2.06;2
36.48471;36.41091;326.42;2024-06-02;0006;n;'2.96;0
36.48383;36.41438;332.93;2024-06-02;0006;n;'3.08;0
36.4838;36.41364;346.71;2024-06-02;0006;n;'2.58;0
36.48466;36.41016;309.33;2024-06-02;0006;n;'2.30;0
37.13522;38.31503;327.0;2024-06-02;0006;n;'2.48;0
37.35381;37.16279;307.75;2024-06-02;0006;n;'0.85;2
36.90044;38.87428;300.7;2024-06-02;0006;n;'0.43;0
37.30086;37.15744;306.93;2024-06-02;0006;n;'0.58;2
37.3028;37.15871;307.71;2024-06-02;0006;n;'1.14;0
36.2623;33.73027;312.81;2024-06-02;0006;n;'1.52;2
37.77031;27.43859;305.98;2024-06-02;0006;n;'0.78;2
38.65863;30.6212;301.77;2024-06-02;0006;n;'0.98;2
38.4962;37.81094;341.67;2024-06-02;0946;n;'2.82;0
37.55053;36.81964;367.0;2024-06-02;0946;h;'7.26;0
37.30037;35.89309;334.31;2024-06-02;0946;n;'2.47;0
37.02602;35.11573;337.4;2024-06-02;0946;n;'2.66;0
37.02303;35.11462;349.85;2024-06-02;0946;n;'4.43;0
37.13814;36.15074;338.76;2024-06-02;0946;n;'3.26;0
37.10032;36.20297;334.91;2024-06-02;0946;n;'2.80;0
37.1014;36.20707;332.48;2024-06-02;0946;l;'3.67;0
37.0903;36.22998;352.88;2024-06-02;0946;n;'5.39;0
37.08515;36.23214;367.0;2024-06-02;0946;h;'5.78;0
37.08714;36.23061;367.0;2024-06-02;0946;h;'9.57;0
37.79804;39.23516;346.26;2024-06-02;0946;n;'7.61;0
36.32858;34.02528;332.48;2024-06-02;0946;l;'3.70;0
36.74387;36.20086;336.79;2024-06-02;0946;l;'6.20;2
37.36446;39.19767;340.03;2024-06-02;0946;n;'20.80;0
36.53154;36.4216;367.0;2024-06-02;0946;h;'11.27;0
37.1633;39.08426;347.13;2024-06-02;0946;n;'4.88;0
36.89589;38.13051;346.42;2024-06-02;0946;n;'13.26;0
36.8912;38.13246;345.37;2024-06-02;0946;n;'10.43;0
36.90032;38.38319;346.11;2024-06-02;0946;l;'9.45;0
36.38344;36.37015;354.19;2024-06-02;0946;n;'23.22;0
36.31553;36.24442;334.14;2024-06-02;0946;l;'2.27;0
36.88587;38.51218;344.43;2024-06-02;0946;n;'5.29;0
36.24568;36.44794;350.43;2024-06-02;0946;n;'6.66;0
36.2487;36.44601;340.58;2024-06-02;0946;l;'3.32;0
36.24348;36.44808;339.98;2024-06-02;0946;l;'3.32;0
36.86622;39.17865;348.65;2024-06-02;0946;n;'9.12;0
36.73476;39.34097;356.45;2024-06-02;0946;n;'13.35;0
36.73423;39.33923;346.47;2024-06-02;0946;n;'10.55;0
36.23615;36.66327;342.81;2024-06-02;0946;n;'3.31;0
36.86761;39.18463;343.89;2024-06-02;0946;n;'9.12;0
36.85361;35.431;342.46;2024-06-02;0946;n;'5.05;0
36.85239;35.42645;351.87;2024-06-02;0946;n;'5.05;0
36.859;35.42877;334.34;2024-06-02;0946;l;'5.39;0
37.54964;36.81613;344.41;2024-06-02;0946;n;'5.64;0
39.38018;36.08558;343.37;2024-06-02;0947;n;'4.00;0
39.73437;33.46463;330.63;2024-06-02;0947;l;'2.14;0
39.92671;41.1723;339.03;2024-06-02;0947;n;'4.99;0
39.95267;41.29659;338.9;2024-06-02;0947;l;'8.03;0
39.95135;41.29798;335.7;2024-06-02;0947;l;'2.85;0
39.9476;41.29942;332.65;2024-06-02;0947;l;'2.85;0
38.49679;37.81041;341.44;2024-06-02;0947;n;'4.01;0
39.9305;41.17096;340.83;2024-06-02;0947;n;'4.99;0
41.26508;31.43147;328.23;2024-06-02;0948;l;'7.98;2
41.26318;31.43263;330.51;2024-06-02;0948;l;'6.26;0
37.09032;36.07952;367.0;2024-06-02;1127;h;'12.47;0
37.25475;35.86472;341.14;2024-06-02;1127;n;'6.41;0
37.27327;35.74033;351.81;2024-06-02;1127;n;'4.53;0
37.27304;35.73501;337.18;2024-06-02;1127;n;'4.53;0
37.29429;35.95467;338.52;2024-06-02;1127;n;'2.80;0
37.52637;27.32391;338.0;2024-06-02;1127;l;'2.40;0
37.6384;27.29642;338.67;2024-06-02;1127;l;'2.27;0
37.97677;28.99876;346.03;2024-06-02;1127;l;'7.26;0
38.47997;28.26891;336.47;2024-06-02;1127;l;'1.52;0
38.48249;28.26779;333.42;2024-06-02;1127;l;'1.21;0
38.99224;26.97356;341.97;2024-06-02;1127;l;'19.53;0
36.30297;36.38296;351.12;2024-06-02;1127;n;'7.93;0
36.30272;36.37738;349.16;2024-06-02;1127;n;'7.04;0
36.30428;36.38204;355.32;2024-06-02;1127;n;'5.48;0
36.30406;36.37645;341.37;2024-06-02;1127;n;'5.48;0
36.37421;36.31126;367.0;2024-06-02;1127;h;'32.78;0
36.37397;36.30573;342.88;2024-06-02;1127;n;'32.78;0
36.41751;36.3312;349.77;2024-06-02;1127;n;'11.51;0
36.41726;36.32565;355.86;2024-06-02;1127;n;'11.51;0
36.43113;36.36402;367.0;2024-06-02;1127;h;'9.04;0
37.02342;35.11627;345.45;2024-06-02;1127;n;'3.56;0
36.41268;36.32874;367.0;2024-06-02;1127;h;'14.16;0
36.41872;36.32838;352.37;2024-06-02;1127;n;'6.27;0
36.43238;36.36676;353.95;2024-06-02;1127;n;'8.40;0
36.43216;36.36115;346.46;2024-06-02;1127;n;'8.40;0
36.45845;36.41031;367.0;2024-06-02;1127;h;'19.46;0
36.45823;36.40468;348.12;2024-06-02;1127;n;'19.46;0
36.47599;36.39239;354.91;2024-06-02;1127;n;'7.20;0
36.79687;38.98103;341.52;2024-06-02;1127;n;'7.56;0
36.7967;38.97295;343.95;2024-06-02;1127;n;'7.22;0
36.71546;36.20432;333.68;2024-06-02;1127;l;'3.88;2
36.79633;38.97466;354.56;2024-06-02;1127;n;'12.09;0
36.69189;35.12335;331.82;2024-06-02;1127;n;'2.25;0
36.9445;39.17892;340.04;2024-06-02;1127;l;'5.14;0
36.83175;35.37461;337.02;2024-06-02;1127;l;'3.69;0
36.83008;35.10519;367.0;2024-06-02;1127;h;'12.01;0
36.83576;35.1048;367.0;2024-06-02;1127;h;'12.01;0
36.83601;35.1096;344.12;2024-06-02;1127;n;'11.33;0
36.90429;35.43502;342.97;2024-06-02;1127;n;'4.28;0
36.91008;35.43468;367.0;2024-06-02;1127;h;'4.28;0
36.90461;35.43294;354.61;2024-06-02;1127;n;'11.24;0
36.95031;35.54152;350.98;2024-06-02;1127;n;'2.40;0
36.94459;35.0658;335.56;2024-06-02;1127;n;'2.72;0
36.95027;35.06538;335.53;2024-06-02;1127;n;'2.72;0
37.05809;36.02603;367.0;2024-06-02;1127;h;'13.02;0
37.11937;35.9894;333.71;2024-06-02;1127;l;'3.72;0
37.10762;36.06204;339.54;2024-06-02;1127;n;'6.93;0
37.09632;36.07919;367.0;2024-06-02;1127;h;'10.20;0
37.09055;36.085;339.64;2024-06-02;1127;n;'5.25;0
41.01899;28.55759;337.4;2024-06-02;1128;n;'3.77;2
40.75743;29.76285;350.52;2024-06-02;1128;n;'5.43;0
40.75763;29.76027;336.04;2024-06-02;1128;n;'3.97;2
